message_id,customer_id,message_text,sentiment_label
943,4239,Terrible experience.,negative
944,17100,Loved it!,positive
945,6743,Not working!,negative
946,34140,Great product!,positive
947,24356,Please clarify.,neutral
948,33176,Excellent service!,positive
949,34036,Disappointed.,negative
950,20372,Very satisfied.,positive
951,32787,Loved it!,positive
952,8731,Excellent service!,positive
953,6739,Excellent service!,positive
954,33106,Very satisfied.,positive
955,16933,Terrible experience.,negative
956,4720,Very satisfied.,positive
957,2056,Very satisfied.,positive
958,12405,Excellent service!,positive
959,4502,Can someone assist?,neutral
960,46253,Great product!,positive
961,17689,Terrible experience.,negative
962,33092,Never buying again.,negative
963,44995,Loved it!,positive
964,13822,Excellent service!,positive
965,19783,Please clarify.,neutral
966,22855,Loved it!,positive
967,37958,Can someone assist?,neutral
968,19139,Excellent service!,positive
969,25661,Very satisfied.,positive
970,30070,Never buying again.,negative
971,37991,Terrible experience.,negative
972,46233,Please clarify.,neutral
973,47722,Great product!,positive
974,43204,How do I return this?,neutral
975,44010,Very satisfied.,positive
976,20728,Excellent service!,positive
977,41854,Loved it!,positive
978,28215,How do I return this?,neutral
979,26762,Never buying again.,negative
980,24371,Great product!,positive
981,13227,Need help.,neutral
982,26988,Loved it!,positive
983,15855,Excellent service!,positive
984,39002,Not working!,negative
985,45072,Please clarify.,neutral
986,45630,Loved it!,positive
987,26311,Great product!,positive
988,19597,Never buying again.,negative
989,14693,Need help.,neutral
990,49733,Great product!,positive
991,29604,Excellent service!,positive
992,21299,Not working!,negative
993,37929,Loved it!,positive
994,18543,Never buying again.,negative
995,8393,Excellent service!,positive
996,38327,Great product!,positive
997,7884,Very satisfied.,positive
998,6487,Loved it!,positive
999,36373,Not working!,negative
1000,31199,Great product!,positive
1001,47321,Never buying again.,negative
1002,46812,Can someone assist?,neutral
1003,471,Terrible experience.,negative
1004,558,Loved it!,positive
1005,25188,Loved it!,positive
1006,15473,Great product!,positive
1007,20890,Not working!,negative
1008,16893,Excellent service!,positive
1009,2592,Great product!,positive
1010,5797,Disappointed.,negative
1011,44371,Never buying again.,negative
1012,35401,How do I return this?,neutral
1013,24261,Great product!,positive
1014,25500,Very satisfied.,positive
1015,9809,Loved it!,positive
1016,43184,Terrible experience.,negative
1017,950,Never buying again.,negative
1018,439,Terrible experience.,negative
1019,29682,Not working!,negative
1020,44958,Loved it!,positive
1021,29170,Disappointed.,negative
1022,16733,Loved it!,positive
1023,16083,Loved it!,positive
1024,2872,Disappointed.,negative
1025,30747,Can someone assist?,neutral
1026,30737,Never buying again.,negative
1027,25743,Great product!,positive
1028,32993,Can someone assist?,neutral
1029,39392,Very satisfied.,positive
1030,12627,Great product!,positive
1031,11472,Disappointed.,negative
1032,10748,Great product!,positive
1033,6649,Great product!,positive
1034,14787,Need help.,neutral
1035,5984,Not working!,negative
1036,17926,Can someone assist?,neutral
1037,49997,Please clarify.,neutral
1038,17250,Very satisfied.,positive
1039,38426,Loved it!,positive
1040,44169,Great product!,positive
1041,42739,Never buying again.,negative
1042,41189,How do I return this?,neutral
1043,16181,Loved it!,positive
1044,22834,Disappointed.,negative
1045,20992,Very satisfied.,positive
1046,30092,Need help.,neutral
1047,21876,Not working!,negative
1048,27448,Need help.,neutral
1049,1943,Loved it!,positive
1050,49617,Loved it!,positive
1051,48794,Need help.,neutral
1052,16907,Disappointed.,negative
1053,4219,Loved it!,positive
1054,42854,Very satisfied.,positive
1055,7957,Great product!,positive
1056,41242,Very satisfied.,positive
1057,6,Loved it!,positive
1058,30883,Terrible experience.,negative
1059,44259,Very satisfied.,positive
1060,15013,Need help.,neutral
1061,44680,Excellent service!,positive
1062,39034,Terrible experience.,negative
1063,38699,Loved it!,positive
1064,44849,Excellent service!,positive
1065,47894,Very satisfied.,positive
1066,24876,Terrible experience.,negative
1067,47411,Terrible experience.,negative
1068,34671,Great product!,positive
1069,26111,Disappointed.,negative
1070,36400,Need help.,neutral
1071,18493,Excellent service!,positive
1072,7013,Very satisfied.,positive
1073,46372,Never buying again.,negative
1074,11245,Never buying again.,negative
1075,19515,How do I return this?,neutral
1076,49892,Not working!,negative
1077,13833,Can someone assist?,neutral
1078,7364,Loved it!,positive
1079,22113,Excellent service!,positive
1080,37570,Excellent service!,positive
1081,41558,Disappointed.,negative
1082,25417,How do I return this?,neutral
1083,40041,How do I return this?,neutral
1084,9464,Disappointed.,negative
1085,39192,Not working!,negative
1086,26982,Great product!,positive
1087,31585,Need help.,neutral
1088,16646,Terrible experience.,negative
1089,10284,Can someone assist?,neutral
1090,887,Not working!,negative
1091,2964,Disappointed.,negative
1092,11007,Very satisfied.,positive
1093,32792,Please clarify.,neutral
1094,17997,Loved it!,positive
1095,12408,Excellent service!,positive
1096,42036,Great product!,positive
1097,40193,Terrible experience.,negative
1098,36686,Can someone assist?,neutral
1099,16827,Terrible experience.,negative
1100,10389,Please clarify.,neutral
1101,5534,Disappointed.,negative
1102,42188,Terrible experience.,negative
1103,18403,Excellent service!,positive
1104,46138,Disappointed.,negative
1105,3883,Loved it!,positive
1106,23197,Great product!,positive
1107,36444,Very satisfied.,positive
1108,42063,Disappointed.,negative
1109,49169,Great product!,positive
1110,11564,Not working!,negative
1111,15080,Can someone assist?,neutral
1112,8909,Never buying again.,negative
1113,27009,Loved it!,positive
1114,6901,Excellent service!,positive
1115,47363,Great product!,positive
1116,18628,Very satisfied.,positive
1117,45659,Disappointed.,negative
1118,8352,Very satisfied.,positive
1119,41424,Terrible experience.,negative
1120,6223,Excellent service!,positive
1121,21384,Loved it!,positive
1122,11864,Great product!,positive
1123,34930,Never buying again.,negative
1124,16877,Loved it!,positive
1125,374,Disappointed.,negative
1126,17784,Very satisfied.,positive
1127,37821,Great product!,positive
1128,44077,Please clarify.,neutral
1129,41497,Terrible experience.,negative
1130,33707,Great product!,positive
1131,13382,Not working!,negative
1132,33942,How do I return this?,neutral
1133,23221,Never buying again.,negative
1134,43263,Please clarify.,neutral
1135,1232,Terrible experience.,negative
1136,11897,Excellent service!,positive
1137,13837,Never buying again.,negative
1138,36951,Terrible experience.,negative
1139,48544,Not working!,negative
1140,19097,Disappointed.,negative
1141,1879,Very satisfied.,positive
1142,27569,Very satisfied.,positive
1143,40615,Need help.,neutral
1144,26834,Please clarify.,neutral
1145,252,Great product!,positive
1146,45847,Excellent service!,positive
1147,33830,Terrible experience.,negative
1148,35116,Excellent service!,positive
1149,29019,Can someone assist?,neutral
1150,17271,Not working!,negative
1151,11056,Excellent service!,positive
1152,22627,Disappointed.,negative
1153,13354,Very satisfied.,positive
1154,25375,Very satisfied.,positive
1155,28354,Great product!,positive
1156,31370,Please clarify.,neutral
1157,19677,Not working!,negative
1158,48922,Very satisfied.,positive
1159,11083,Please clarify.,neutral
1160,39164,Loved it!,positive
1161,45476,Never buying again.,negative
1162,10959,Terrible experience.,negative
1163,26543,Very satisfied.,positive
1164,44752,Not working!,negative
1165,5540,Not working!,negative
1166,14731,Never buying again.,negative
1167,27206,Please clarify.,neutral
1168,40976,Not working!,negative
1169,29906,Never buying again.,negative
1170,19357,Great product!,positive
1171,19455,Please clarify.,neutral
1172,36627,Very satisfied.,positive
1173,40383,Great product!,positive
1174,1402,Very satisfied.,positive
1175,1550,How do I return this?,neutral
1176,4324,Loved it!,positive
1177,34442,Excellent service!,positive
1178,32250,Great product!,positive
1179,13093,Disappointed.,negative
1180,23829,Very satisfied.,positive
1181,4899,Very satisfied.,positive
1182,47282,Never buying again.,negative
1183,34972,Very satisfied.,positive
1184,4566,Great product!,positive
1185,25602,Never buying again.,negative
1186,45428,Loved it!,positive
1187,12254,Loved it!,positive
1188,15487,Very satisfied.,positive
1189,24658,Loved it!,positive
1190,42424,Never buying again.,negative
1191,2940,Very satisfied.,positive
1192,45353,Loved it!,positive
1193,19096,Loved it!,positive
1194,15805,Not working!,negative
1195,15094,Very satisfied.,positive
1196,2977,How do I return this?,neutral
1197,8627,Can someone assist?,neutral
1198,47503,Excellent service!,positive
1199,35922,Not working!,negative
1200,27371,Loved it!,positive
1201,32279,Not working!,negative
1202,40158,Great product!,positive
1203,13890,Please clarify.,neutral
1204,48990,Disappointed.,negative
1205,32154,Disappointed.,negative
1206,38272,Disappointed.,negative
1207,28575,Great product!,positive
1208,42434,Very satisfied.,positive
1209,29209,Very satisfied.,positive
1210,18556,Loved it!,positive
1211,23972,Please clarify.,neutral
1212,47948,Never buying again.,negative
1213,14782,Not working!,negative
1214,24424,Excellent service!,positive
1215,731,Loved it!,positive
1216,36655,Very satisfied.,positive
1217,7709,Not working!,negative
1218,15774,Loved it!,positive
1219,48245,Very satisfied.,positive
1220,18167,Great product!,positive
1221,39107,Not working!,negative
1222,20309,Very satisfied.,positive
1223,34467,Very satisfied.,positive
1224,4175,How do I return this?,neutral
1225,42156,Not working!,negative
1226,41920,Loved it!,positive
1227,24222,Disappointed.,negative
1228,41061,Loved it!,positive
1229,45832,Not working!,negative
1230,36604,Excellent service!,positive
1231,39860,Terrible experience.,negative
1232,40650,Not working!,negative
1233,40319,Loved it!,positive
1234,43303,Not working!,negative
1235,3980,Never buying again.,negative
1236,41747,Great product!,positive
1237,4434,Loved it!,positive
1238,47939,Loved it!,positive
1239,519,Need help.,neutral
1240,6626,Never buying again.,negative
1241,24273,Need help.,neutral
1242,44624,Never buying again.,negative
1243,32395,Disappointed.,negative
1244,346,Very satisfied.,positive
1245,3250,Loved it!,positive
1246,19406,Can someone assist?,neutral
1247,17624,Not working!,negative
1248,33596,Excellent service!,positive
1249,10949,Not working!,negative
1250,31245,Very satisfied.,positive
1251,7786,Excellent service!,positive
1252,37650,Never buying again.,negative
1253,20279,Need help.,neutral
1254,8957,Great product!,positive
1255,41963,Terrible experience.,negative
1256,9884,Not working!,negative
1257,24554,Very satisfied.,positive
1258,28647,How do I return this?,neutral
1259,32007,Loved it!,positive
1260,45795,Loved it!,positive
1261,6909,Very satisfied.,positive
1262,15890,Not working!,negative
1263,18733,Never buying again.,negative
1264,6261,Excellent service!,positive
1265,18243,Not working!,negative
1266,37280,Never buying again.,negative
1267,37946,Disappointed.,negative
1268,37599,Disappointed.,negative
1269,34827,Terrible experience.,negative
1270,43902,Very satisfied.,positive
1271,31454,How do I return this?,neutral
1272,23649,Excellent service!,positive
1273,13050,How do I return this?,neutral
1274,47609,Very satisfied.,positive
1275,43510,Loved it!,positive
1276,9135,Disappointed.,negative
1277,24755,Not working!,negative
1278,35094,Never buying again.,negative
1279,14297,Need help.,neutral
1280,1465,Loved it!,positive
1281,43946,Never buying again.,negative
1282,2482,Very satisfied.,positive
1283,24472,Need help.,neutral
1284,12296,Great product!,positive
1285,29270,Loved it!,positive
1286,19907,Not working!,negative
1287,44532,Loved it!,positive
1288,8152,Not working!,negative
1289,4853,Excellent service!,positive
1290,40011,How do I return this?,neutral
1291,12275,Disappointed.,negative
1292,17712,Not working!,negative
1293,361,Loved it!,positive
1294,579,Not working!,negative
1295,49799,Need help.,neutral
1296,48206,Excellent service!,positive
1297,49172,Loved it!,positive
1298,44930,Loved it!,positive
